District,Households_Rural,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Rural_Toilet_Premise,Households_Urban,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise
Karnal,292682.0,27.7,2.5,2.3975,62.9,1.6303,135920.0,135920.0,3533.92,124502.72
Panipat,173502.0,39.1,3.7,3.0599000000000003,5.9,1.5713,153804.0,153804.0,6459.768,102587.26800000001
Panipat,173502.0,37.8,3.2,2.8192000000000004,21.9,1.9382,153804.0,153804.0,5383.14,123350.808
Panipat,173502.0,36.3,2.7,2.5380000000000003,39.2,2.444,153804.0,153804.0,4460.316,145959.996
Sonipat,283858.0,41.4,4.1,3.4562999999999993,2.7,1.0959,133576.0,133576.0,6278.072000000001,75069.712
Sonipat,283858.0,38.7,3.8,3.3326,20.4,1.0524,133576.0,133576.0,5743.767999999999,90965.256
Sonipat,283858.0,33.1,3.3,3.1217999999999995,56.3,0.8514,133576.0,133576.0,4541.584,123157.07200000001
Jind,278335.0,36.5,3.8,2.7283999999999997,1.6,3.1592000000000002,89665.0,89665.0,4483.25,45998.145
Jind,278335.0,35.2,3.5,2.6809999999999996,13.9,2.8342,89665.0,89665.0,3945.2600000000007,53709.335
Jind,278335.0,30.7,2.5,2.3,54.0,1.564,89665.0,89665.0,2510.62,78546.54
Fatehabad,203020.0,39.5,5.1,4.401299999999999,2.7,5.0054,55360.0,55360.0,3155.52,40357.44
Fatehabad,203020.0,38.0,5.1,4.493099999999999,14.7,4.933599999999999,55360.0,55360.0,3044.8,42295.04
Fatehabad,203020.0,32.0,4.8,4.584,63.2,4.393,55360.0,55360.0,2712.64,50322.24
Sirsa,245476.0,36.8,5.5,4.8839999999999995,1.9,6.304799999999999,93316.0,93316.0,5505.644,81651.5
Sirsa,245476.0,35.4,5.1,4.6104,20.7,5.7856000000000005,93316.0,93316.0,5039.064,83704.452
Sirsa,245476.0,31.3,3.9,3.705,75.2,4.085,93316.0,93316.0,3825.9559999999997,89490.04400000001
Hisar,302013.0,35.0,4.5,3.483,2.0,4.0248,154113.0,154113.0,8476.215,96320.625
Hisar,302013.0,33.3,4.1,3.3865999999999996,22.0,3.3865999999999996,154113.0,154113.0,7397.424,109574.343
Hisar,302013.0,29.9,3.1,2.9047,64.5,1.7803,154113.0,154113.0,5085.728999999999,137931.135
Bhiwani,357047.0,40.0,4.9,4.3463,2.0,2.8384000000000005,99235.0,99235.0,5259.455,48823.62
Bhiwani,357047.0,40.0,4.7,4.2347,13.1,3.0633999999999997,99235.0,99235.0,5060.985,56464.715
Bhiwani,357047.0,39.6,4.2,4.019400000000001,56.1,4.4022,99235.0,99235.0,4366.34,86135.98
Rohtak,175203.0,39.7,4.0,3.304,2.1,1.2389999999999999,131739.0,131739.0,6191.733,76935.576
Rohtak,175203.0,35.9,3.4,2.9886,34.1,1.0548,131739.0,131739.0,5137.821,96037.73100000001
Rohtak,175203.0,31.0,2.6,2.4674,76.5,0.7592,131739.0,131739.0,3556.9530000000004,121331.61899999999
Jhajjar,211816.0,39.0,4.4,3.8984000000000005,2.9,1.2403999999999997,78328.0,78328.0,3838.072,45821.88
Jhajjar,211816.0,39.0,4.4,3.9820000000000007,15.5,1.1765,78328.0,78328.0,3759.7439999999997,52793.072
Jhajjar,211816.0,38.8,4.3,4.1151,49.9,0.7656000000000001,78328.0,78328.0,3524.76,71826.77600000001
Mahendragarh,223726.0,37.1,2.7,2.403,1.8,1.335,44216.0,44216.0,1370.6960000000001,17244.24
Mahendragarh,223726.0,36.9,2.7,2.4273000000000002,5.8,1.2586,44216.0,44216.0,1326.48,19587.688
Mahendragarh,223726.0,35.4,2.7,2.5731,30.7,1.0483,44216.0,44216.0,1238.0479999999998,34134.752
Rewari,199449.0,35.1,2.8,2.4107999999999996,1.1,11.451299999999998,69305.0,69305.0,2287.065,34513.89
Rewari,199449.0,33.6,2.7,2.3841,11.7,9.9779,69305.0,69305.0,2148.455,41167.17
Rewari,199449.0,29.1,2.4,2.2752,42.9,5.1192,69305.0,69305.0,1663.32,60849.79
Gurgaon,141703.0,35.2,2.9,2.6477,3.2,1.0043,381988.0,381988.0,12223.616000000002,250584.12799999997
Gurgaon,141703.0,28.6,3.5,3.332,53.5,0.5711999999999999,381988.0,381988.0,14133.556,323161.848
Gurgaon,141703.0,26.0,3.8,3.6784,72.6,0.3872,381988.0,381988.0,14897.532,350282.99600000004
Mewat,187398.0,55.9,8.6,8.2474,0.7,1.7262,36237.0,36237.0,3261.33,6450.186
Mewat,187398.0,53.8,8.1,7.7679,1.1,1.8221,36237.0,36237.0,3080.145,8479.457999999999
Mewat,187398.0,39.4,4.7,4.5073,3.8,2.1098000000000003,36237.0,36237.0,1739.376,22648.125
Faridabad,87700.0,40.0,4.1,3.8375999999999992,4.9,2.0592,382981.0,382981.0,16468.183,224426.866
Faridabad,87700.0,37.5,2.7,2.5677,41.5,1.6166999999999998,382981.0,382981.0,10723.468,321704.04
Faridabad,87700.0,37.0,2.4,2.2896,49.0,1.4310000000000003,382981.0,382981.0,9191.544,341619.052
Palwal,186069.0,47.1,5.9,5.4752,1.6,1.5776,63090.0,63090.0,3974.67,20251.89
Palwal,186069.0,44.0,5.3,4.9449,6.5,1.4928,63090.0,63090.0,3533.04,28011.96
Palwal,186069.0,34.3,3.5,3.332,21.8,1.4280000000000002,63090.0,63090.0,2271.24,52238.52
North West,67592.0,44.4,4.3,4.1194,9.3,0.7664,959275.0,959275.0,43167.375,614895.2749999999
North West,67592.0,33.6,3.3,3.1845,55.7,0.8685,959275.0,959275.0,32615.35,812505.925
North West,67592.0,32.9,3.2,3.088,58.5,0.8685,959275.0,959275.0,31656.075,824017.225
North,4512.0,24.1,0.9,0.8721000000000001,11.6,0.7752000000000001,296559.0,296559.0,2669.0310000000004,290627.82
North,4512.0,34.9,3.3,3.1482,58.1,0.47700000000000004,296559.0,296559.0,10083.006,266903.1
North,4512.0,35.1,3.3,3.1482,59.0,0.47700000000000004,296559.0,296559.0,10379.565,266606.541
North East,5326.0,34.6,2.6,2.4908,4.8,4.5984,482255.0,482255.0,13503.14,458142.25
North East,5326.0,33.0,1.9,1.7726999999999997,32.8,2.2392,482255.0,482255.0,9645.1,458624.505
North East,5326.0,32.9,1.9,1.7708,33.1,2.2368,482255.0,482255.0,9645.1,458624.505
East,1086.0,6.4,1.1,1.0735999999999999,97.9,0.0,461132.0,461132.0,5533.584,452370.49199999997
East,1086.0,22.7,1.8,1.7226000000000001,73.8,1.2441000000000002,461132.0,461132.0,8761.508,430697.28800000006
East,1086.0,22.7,1.8,1.7226000000000001,73.7,1.2441000000000002,461132.0,461132.0,8761.508,430697.28800000006
New Delhi,0.0,27.6,3.6,3.528,76.9,0.196,52664.0,52664.0,1948.5680000000002,41025.256
New Delhi,0.0,27.6,3.6,3.528,76.9,0.196,52664.0,52664.0,1948.5680000000002,41025.256
Central,0.0,37.4,3.1,2.9791,89.7,0.19219999999999998,194897.0,194897.0,6236.704000000001,176966.47599999997
Central,0.0,37.4,3.1,2.9791,89.7,0.19219999999999998,194897.0,194897.0,6236.704000000001,176966.47599999997
West,1809.0,46.3,1.8,1.7388,8.9,0.0,699703.0,699703.0,12594.654000000002,609441.313
West,1809.0,27.4,2.7,2.5920000000000005,68.4,0.48,699703.0,699703.0,19591.683999999997,629032.997
West,1809.0,27.3,2.7,2.5920000000000005,68.5,0.48,699703.0,699703.0,19591.683999999997,629032.997
South West,41179.0,33.2,3.1,2.9481,9.4,0.7608,606503.0,606503.0,20014.599,531903.131
South West,41179.0,26.9,2.4,2.3112,62.0,0.4815,606503.0,606503.0,15769.078000000001,551917.73
South West,41179.0,26.5,2.4,2.3136,65.2,0.48200000000000004,606503.0,606503.0,15769.078000000001,553130.736
South,2918.0,38.8,4.3,4.097899999999999,20.5,1.7153999999999998,728145.0,728145.0,33494.67,659699.3699999999
South,2918.0,29.1,2.8,2.7076,55.7,0.7736000000000002,728145.0,728145.0,21116.205,640767.6
South,2918.0,29.0,2.8,2.7076,55.9,0.7736000000000002,728145.0,728145.0,21116.205,640767.6
Ganganagar,397697.0,41.2,2.5,2.44,0.9,3.4159999999999995,164897.0,164897.0,4122.425,134061.261
Ganganagar,397697.0,38.4,2.7,2.6298000000000004,1.8,3.7986,164897.0,164897.0,4452.219,139667.759
Ganganagar,397697.0,31.3,3.2,3.1008000000000004,3.9,4.9419,164897.0,164897.0,5441.601,154343.592
Hanumangarh,389059.0,36.0,2.4,2.3447999999999998,0.7,4.103400000000001,108694.0,108694.0,2608.656,89455.162
Hanumangarh,389059.0,35.0,2.5,2.44,1.2,5.563199999999999,108694.0,108694.0,2717.35,91955.12399999998
Hanumangarh,389059.0,31.2,3.1,3.0101,3.0,11.5549,108694.0,108694.0,3369.514,102063.66600000001
Bikaner,335754.0,50.0,4.9,4.8265,1.7,2.364,196179.0,196179.0,9612.771,57872.805
Bikaner,335754.0,41.4,3.7,3.6075,13.9,4.1925,196179.0,196179.0,7454.802,101816.901
Bikaner,335754.0,25.9,1.7,1.6269,35.9,7.3689,196179.0,196179.0,3335.0429999999997,181661.754
Churu,344897.0,38.7,5.8,5.724600000000001,3.7,5.625900000000001,148996.0,148996.0,8641.768,70028.12
Churu,344897.0,36.3,4.8,4.7184,5.0,5.3082,148996.0,148996.0,7300.804,86119.688
Churu,344897.0,29.5,2.2,2.1384000000000003,8.4,4.3740000000000006,148996.0,148996.0,3277.9120000000003,130371.5
Jhunjhunun,500452.0,24.0,2.4,2.3712,1.5,7.3112,150357.0,150357.0,3608.5679999999998,68713.149
Jhunjhunun,500452.0,24.2,2.2,2.1714,2.5,6.415500000000001,150357.0,150357.0,3458.211,80591.352
Jhunjhunun,500452.0,24.9,1.7,1.6694,6.1,2.946,150357.0,150357.0,2706.4260000000004,124044.525
Alwar,782294.0,38.5,3.5,3.4159999999999995,1.3,1.2688,212967.0,212967.0,7666.812000000001,31519.116
Alwar,782294.0,36.4,3.1,3.0256,3.4,1.2688,212967.0,212967.0,6814.944,58565.925
Alwar,782294.0,27.8,1.6,1.5568,11.9,1.4594999999999998,212967.0,212967.0,3407.472,168882.83099999998
Bharatpur,0.0,52.5,4.6,4.439,0.7,0.579,0.0,0.0,6095.759,10116.366
Bharatpur,0.0,50.0,4.1,3.9524,1.7,0.7712,0.0,0.0,5447.274,26328.491
Bharatpur,0.0,40.2,2.3,2.2079999999999997,5.6,1.152,0.0,0.0,3112.728,90139.415
Dhaulpur,214670.0,56.3,6.4,6.201600000000001,0.5,0.48450000000000004,58626.0,58626.0,3869.316,2814.048
Dhaulpur,214670.0,52.8,5.8,5.626,1.6,0.582,58626.0,58626.0,3458.934,9614.663999999999
Dhaulpur,214670.0,38.7,3.4,3.3082,6.0,0.8756999999999999,58626.0,58626.0,2051.91,36817.128
Karauli,305047.0,60.4,5.5,5.3295,1.1,0.48450000000000004,59308.0,59308.0,3321.248,4863.255999999999
Karauli,305047.0,57.6,5.1,4.9419,1.3,0.6783,59308.0,59308.0,3143.3239999999996,9429.972000000002
Karauli,305047.0,40.5,3.1,3.0132,3.0,2.0412,59308.0,59308.0,1838.5480000000002,37008.191999999995
Sawai Madhopur,282057.0,53.7,4.3,4.1796,0.8,0.38880000000000003,71264.0,71264.0,3135.6160000000004,6271.232000000001
Sawai Madhopur,282057.0,49.9,3.9,3.7791,2.0,0.48450000000000004,71264.0,71264.0,2921.8239999999996,14751.648000000001
Sawai Madhopur,282057.0,33.4,2.5,2.39,7.4,0.6691999999999999,71264.0,71264.0,1852.864,51452.608
Dausa,361084.0,46.0,5.3,5.1887,0.7,0.39160000000000006,59610.0,59610.0,3159.33,5543.73
Dausa,361084.0,43.6,4.8,4.6895999999999995,1.2,0.4885,59610.0,59610.0,2920.89,10372.14
Dausa,361084.0,26.0,1.3,1.2558,5.1,0.7728,59610.0,59610.0,834.54,45899.7
Jaipur,754841.0,41.6,4.1,4.0139,1.2,2.0559000000000003,977838.0,977838.0,41069.196,215124.36
Jaipur,754841.0,32.8,2.5,2.4325,36.3,1.7513999999999998,977838.0,977838.0,24445.95,592569.8280000001
Jaipur,754841.0,26.0,1.2,1.1616,63.7,1.452,977838.0,977838.0,11734.055999999999,886899.0660000001
Sikar,527560.0,30.8,2.8,2.7495999999999996,1.9,6.9722,178274.0,178274.0,4991.672,71666.148
Sikar,527560.0,29.7,2.5,2.4525,2.7,6.670799999999999,178274.0,178274.0,4456.85,89137.0
Sikar,527560.0,26.1,1.6,1.56,5.5,5.5575,178274.0,178274.0,2852.384,150998.078
Nagaur,675712.0,45.7,6.3,6.199200000000001,2.2,2.2632,166489.0,166489.0,10488.806999999999,44119.585
Nagaur,675712.0,43.1,5.6,5.493599999999999,3.6,2.8448999999999995,166489.0,166489.0,9323.383999999998,59603.06199999999
Nagaur,675712.0,30.8,2.4,2.3207999999999998,10.5,5.4152,166489.0,166489.0,3995.736,134190.134
Jodhpur,584215.0,48.9,5.2,5.1376,1.5,0.8892,307442.0,307442.0,15986.984000000002,42119.554
Jodhpur,584215.0,40.7,4.0,3.92,24.8,1.176,307442.0,307442.0,12297.68,122054.474
Jodhpur,584215.0,24.8,1.7,1.6421999999999999,69.9,1.6421999999999999,307442.0,307442.0,5226.513999999999,277005.24199999997
Jaisalmer,159117.0,55.8,3.2,3.1776,1.1,1.7874,30830.0,30830.0,986.56,5148.61
Jaisalmer,159117.0,53.6,3.0,2.9729999999999994,1.6,1.6847,30830.0,30830.0,924.9,7183.39
Jaisalmer,159117.0,39.7,1.6,1.5696,5.1,1.0791,30830.0,30830.0,524.11,20501.95
Barmer,542825.0,59.0,5.3,5.2576,1.4,1.5872000000000002,55980.0,55980.0,2966.94,5430.06
Barmer,542825.0,56.8,5.1,5.0489999999999995,2.2,1.7820000000000003,55980.0,55980.0,2854.98,8341.02
Barmer,542825.0,28.1,2.4,2.3303999999999996,12.8,3.6897999999999995,55980.0,55980.0,1399.5,46351.44
Jalor,419216.0,51.5,8.3,8.2004,1.2,0.494,48202.0,48202.0,4048.968,5446.826
Jalor,419216.0,50.2,8.0,7.888,1.6,0.5916,48202.0,48202.0,3856.16,7471.31
Jalor,419216.0,34.9,3.9,3.7439999999999998,6.4,1.5360000000000003,48202.0,48202.0,1928.08,29837.037999999997
Sirohi,238535.0,50.3,6.9,6.817200000000001,1.8,0.5928,69639.0,69639.0,4805.091,11281.518
Sirohi,238535.0,45.3,5.9,5.805600000000001,2.5,0.8856,69639.0,69639.0,4108.701,18663.252
Sirohi,238535.0,25.9,1.9,1.8429999999999997,5.1,2.0370000000000004,69639.0,69639.0,1323.141,47493.797999999995
Pali,512909.0,49.2,5.4,5.292000000000001,1.8,1.568,139808.0,139808.0,7549.6320000000005,26144.096
Pali,512909.0,45.7,4.8,4.6895999999999995,2.9,1.8563,139808.0,139808.0,6710.784000000001,40544.32
Pali,512909.0,32.0,2.4,2.316,7.6,2.9915000000000003,139808.0,139808.0,3495.2,96607.328
Ajmer,409335.0,49.0,3.4,3.3353999999999995,1.0,0.3924,274919.0,274919.0,9347.246,38763.579
Ajmer,409335.0,40.3,2.5,2.4325,4.1,0.6811,274919.0,274919.0,6872.975,116290.737
Ajmer,409335.0,26.8,1.0,0.961,8.8,0.961,274919.0,274919.0,3024.1090000000004,236980.178
Tonk,298911.0,52.2,1.9,1.8373,0.5,0.48350000000000004,81755.0,81755.0,1553.345,5641.095
Tonk,298911.0,48.8,2.0,1.932,1.9,0.5795999999999999,81755.0,81755.0,1635.1,15288.185
Tonk,298911.0,35.0,2.4,2.3112,7.3,1.2519,81755.0,81755.0,2043.875,53713.035
Bundi,239836.0,54.6,3.3,3.1944,0.7,0.3872,63452.0,63452.0,2157.368,5266.5160000000005
Bundi,239836.0,50.2,3.0,2.8920000000000003,2.2,0.5784,63452.0,63452.0,1967.0120000000002,12119.332000000002
Bundi,239836.0,31.8,1.9,1.8068999999999997,8.2,1.3314,63452.0,63452.0,1269.04,40736.184
Bhilwara,530015.0,54.2,3.5,3.4125,1.0,0.585,145865.0,145865.0,5251.14,15315.825
Bhilwara,530015.0,49.2,3.1,3.0194000000000005,1.9,0.5844,145865.0,145865.0,4521.815,34132.41
Bhilwara,530015.0,29.1,1.3,1.2597,5.2,0.38760000000000006,145865.0,145865.0,1896.245,108961.155
Rajsamand,304622.0,53.0,4.1,3.9892999999999996,0.9,0.4865,61054.0,61054.0,2564.268,6899.102000000001
Rajsamand,304622.0,49.7,3.6,3.5027999999999997,1.6,0.4865,61054.0,61054.0,2258.998,12210.8
Rajsamand,304622.0,30.1,1.0,0.973,5.5,0.5838,61054.0,61054.0,610.54,43592.556000000004
Dungarpur,322816.0,58.3,5.9,5.5696,0.5,0.2832,31547.0,31547.0,1955.914,2870.777
Dungarpur,322816.0,56.1,5.6,5.291999999999999,0.8,0.2835,31547.0,31547.0,1861.2730000000001,4227.298
Dungarpur,322816.0,24.7,2.1,2.0097000000000005,4.0,0.38280000000000003,31547.0,31547.0,662.487,23376.326999999997
Banswara,390437.0,62.2,8.4,7.6524,0.5,0.3644,39407.0,39407.0,3586.0370000000003,2719.083
Banswara,390437.0,59.3,8.0,7.312,1.1,0.457,39407.0,39407.0,3389.002,4886.468
Banswara,390437.0,22.6,2.3,2.1849999999999996,8.6,2.1849999999999996,39407.0,39407.0,906.3609999999999,32510.775
Chittaurgarh,366780.0,52.9,3.5,3.3740000000000006,0.8,0.2892,88873.0,88873.0,3199.428,8531.807999999999
Chittaurgarh,366780.0,48.1,3.2,3.0912,2.6,0.28979999999999995,88873.0,88873.0,2932.8089999999997,18485.584000000003
Chittaurgarh,366780.0,26.0,1.8,1.755,11.3,0.4875,88873.0,88873.0,1599.714,64432.925
Kota,203454.0,45.1,2.7,2.6163000000000007,1.6,0.48450000000000004,311735.0,311735.0,8728.58,38343.405
Kota,203454.0,34.9,2.2,2.1362,12.0,1.1651999999999998,311735.0,311735.0,6858.17,160231.79
Kota,203454.0,28.4,1.9,1.8486999999999998,18.8,1.5568,311735.0,311735.0,5922.965,239412.48
Baran,249184.0,49.1,3.0,2.8979999999999997,0.8,0.5795999999999999,69804.0,69804.0,2163.924,5235.3
Baran,249184.0,46.0,2.8,2.702,1.9,0.6755,69804.0,69804.0,2024.316,12285.504
Baran,249184.0,33.9,2.0,1.922,6.3,1.0571000000000002,69804.0,69804.0,1396.08,39997.691999999995
Jhalawar,298624.0,56.3,4.1,3.8580999999999994,0.7,0.4705,63763.0,63763.0,2741.8089999999997,4590.936000000001
Jhalawar,298624.0,51.9,3.7,3.4891,1.8,0.5658,63763.0,63763.0,2486.7569999999996,10584.658000000001
Jhalawar,298624.0,28.7,2.0,1.906,7.3,0.8576999999999999,63763.0,63763.0,1339.0230000000001,42657.447
Udaipur,665449.0,57.8,3.6,3.4704,0.5,0.48200000000000004,182769.0,182769.0,6945.222,16997.517000000003
Udaipur,665449.0,50.6,3.2,3.0816000000000003,2.9,0.4815,182769.0,182769.0,6031.3769999999995,44595.636
Udaipur,665449.0,21.1,1.2,1.1532,12.5,0.38439999999999996,182769.0,182769.0,2193.228,157546.878
Pratapgarh,209813.0,58.7,2.3,2.1367,0.5,0.18580000000000002,24269.0,24269.0,606.725,1504.678
Pratapgarh,711085.0,58.7,2.3,2.1367,0.5,0.18580000000000002,41701.0,41701.0,1042.525,2585.462
Pratapgarh,209813.0,55.8,2.2,2.0482,1.1,0.27929999999999994,24269.0,24269.0,582.456,2766.666
Pratapgarh,711085.0,55.8,2.2,2.0482,1.1,0.27929999999999994,41701.0,41701.0,1000.824,4753.914000000001
Pratapgarh,209813.0,23.0,1.4,1.3244,8.3,0.37839999999999996,24269.0,24269.0,339.76599999999996,17012.569
Pratapgarh,711085.0,23.0,1.4,1.3244,8.3,0.37839999999999996,41701.0,41701.0,583.814,29232.400999999998
Pratapgarh,209813.0,43.1,6.2,6.0202,1.1,1.2623,24269.0,24269.0,1528.947,2742.397
Pratapgarh,711085.0,43.1,6.2,6.0202,1.1,1.2623,41701.0,41701.0,2627.163,4712.213000000001
Pratapgarh,209813.0,42.4,6.0,5.808,1.5,1.2584,24269.0,24269.0,1480.4089999999999,3397.66
Pratapgarh,711085.0,42.4,6.0,5.808,1.5,1.2584,41701.0,41701.0,2543.761,5838.14
Pratapgarh,209813.0,28.8,3.0,2.766,9.3,1.2908,24269.0,24269.0,728.07,15556.428999999998
Pratapgarh,711085.0,28.8,3.0,2.766,9.3,1.2908,41701.0,41701.0,1251.03,26730.340999999997
Saharanpur,605082.0,42.6,5.4,4.9626,4.5,1.838,284156.0,284156.0,16196.892,121902.924
Saharanpur,605082.0,40.4,4.7,4.3757,10.8,1.8619999999999999,284156.0,284156.0,13923.644000000002,165662.94799999997
Saharanpur,605082.0,35.6,3.0,2.8739999999999997,24.5,1.8201999999999998,284156.0,284156.0,8808.836,261423.52
Muzaffarnagar,673746.0,44.3,4.2,3.717,6.1,1.947,296104.0,296104.0,13620.784,162561.096
Muzaffarnagar,673746.0,42.4,3.9,3.5216999999999996,8.0,1.806,296104.0,296104.0,12436.368,195428.64
Muzaffarnagar,673746.0,37.9,3.1,2.9388,12.6,1.5168000000000001,296104.0,296104.0,9475.328000000001,274192.304
Bijnor,683875.0,47.5,5.2,4.7372,6.0,2.0042,224648.0,224648.0,12355.64,113222.59199999999
Bijnor,683875.0,46.0,4.7,4.3381,7.9,1.9383000000000001,224648.0,224648.0,11232.4,135912.04
Bijnor,683875.0,41.1,3.1,2.9791,14.1,1.8258999999999999,224648.0,224648.0,7188.736000000001,207574.75200000004
Moradabad,692398.0,55.3,5.4,4.752000000000001,4.6,2.64,355518.0,355518.0,21331.08,169937.604
Moradabad,692398.0,51.2,4.6,4.1262,9.1,2.6910000000000003,355518.0,355518.0,18131.417999999998,224687.37600000002
Moradabad,692398.0,43.0,3.1,2.8861000000000003,18.0,2.8861000000000003,355518.0,355518.0,11376.576000000001,332764.848
Rampur,396775.0,60.3,5.8,5.4056,4.7,4.2871999999999995,143217.0,143217.0,8879.454,80774.38799999999
Rampur,396775.0,56.8,5.3,4.987299999999999,6.1,3.8580999999999994,143217.0,143217.0,8020.151999999999,94809.65400000001
Rampur,396775.0,46.9,3.8,3.6746,10.2,2.6109000000000004,143217.0,143217.0,5585.463,135053.631
Jyotiba Phule Nagar,335888.0,53.1,5.3,4.6693,3.7,2.1144,115486.0,115486.0,6813.674,46540.858
Jyotiba Phule Nagar,335888.0,51.9,5.0,4.495,5.8,2.1576000000000004,115486.0,115486.0,6236.244000000001,61438.552
Jyotiba Phule Nagar,335888.0,48.3,3.9,3.7166999999999994,12.1,2.3825,115486.0,115486.0,4619.44,106247.12
Meerut,381520.0,39.8,3.5,2.807,4.9,1.8445999999999998,422303.0,422303.0,17314.423,224242.893
Meerut,381520.0,36.3,2.7,2.3571,18.5,2.6189999999999998,422303.0,422303.0,12669.09,312926.523
Meerut,381520.0,33.2,2.0,1.8719999999999999,30.6,3.3695999999999997,422303.0,422303.0,8868.363000000001,392319.487
Baghpat,246055.0,41.2,2.7,2.1627,5.0,2.0025,69991.0,69991.0,2239.712,41154.708
Baghpat,246055.0,41.4,2.7,2.2275000000000005,5.6,1.98,69991.0,69991.0,2239.712,45284.177
Baghpat,246055.0,42.2,2.9,2.6477,7.9,1.8259999999999998,69991.0,69991.0,2169.721,60542.215
Ghaziabad,355407.0,43.7,3.3,2.8808999999999996,4.8,1.6586999999999998,836316.0,836316.0,30107.376,500116.968
Ghaziabad,355407.0,35.6,2.1,1.9572000000000003,30.5,1.3980000000000001,836316.0,836316.0,19235.267999999996,707523.3359999999
Ghaziabad,355407.0,32.2,1.7,1.6269,41.2,1.2441000000000002,836316.0,836316.0,15053.688,792827.568
Gautam Buddha Nagar,170835.0,37.9,2.2,1.9931999999999999,8.3,1.3589999999999998,338935.0,338935.0,8134.44,175229.395
Gautam Buddha Nagar,170835.0,30.8,1.5,1.4280000000000002,42.1,1.1423999999999999,338935.0,338935.0,5422.96,263352.495
Gautam Buddha Nagar,170835.0,27.1,1.2,1.1711999999999998,59.8,0.976,338935.0,338935.0,4406.155,310125.525
Bulandshahr,658449.0,45.9,3.6,2.9844000000000004,2.7,1.1606,221628.0,221628.0,9530.003999999999,68483.052
Bulandshahr,658449.0,44.7,3.4,2.9172,4.6,1.3728,221628.0,221628.0,8643.492,98181.20399999998
Bulandshahr,658449.0,40.9,2.7,2.5569,10.5,2.2728,221628.0,221628.0,6205.583999999999,188383.8
Aligarh,582117.0,47.7,3.7,3.1598,2.0,1.5372000000000003,275942.0,275942.0,11865.506,59051.587999999996
Aligarh,582117.0,44.9,3.3,2.9007,6.4,2.3733000000000004,275942.0,275942.0,10485.795999999998,115895.64
Aligarh,582117.0,39.2,2.6,2.4232,15.4,4.3804,275942.0,275942.0,7450.434,232895.048
Mahamaya Nagar,288150.0,50.6,3.9,3.6153000000000004,2.0,0.7416000000000001,84883.0,84883.0,3565.0860000000002,14005.695
Mahamaya Nagar,288150.0,49.1,3.7,3.4446999999999997,5.6,1.3964999999999999,84883.0,84883.0,3395.32,24106.771999999997
Mahamaya Nagar,288150.0,43.8,3.1,2.9295,19.1,4.0634999999999994,84883.0,84883.0,2716.2560000000003,61709.941000000006
Mathura,407488.0,48.7,3.7,3.4003,1.9,0.7352000000000001,177802.0,177802.0,7112.08,34849.192
Mathura,407488.0,45.6,3.3,3.0525,8.1,1.2025,177802.0,177802.0,6223.07,66853.552
Mathura,407488.0,38.1,2.2,2.0702000000000003,23.1,2.3525,177802.0,177802.0,4089.446,144375.22400000002
Agra,496971.0,50.5,4.2,4.0236,1.4,1.0538,406852.0,406852.0,17494.636,67537.432
Agra,496971.0,44.0,3.1,2.9667000000000003,16.4,1.6269,406852.0,406852.0,13019.264000000001,188372.47599999997
Agra,496971.0,36.3,1.8,1.7207999999999999,34.4,2.2943999999999996,406852.0,406852.0,7730.187999999999,333618.64
Firozabad,349747.0,54.8,6.4,6.105600000000001,1.6,0.9540000000000001,185621.0,185621.0,12436.607,21160.793999999998
Firozabad,349747.0,52.5,5.5,5.192,6.6,1.2272,185621.0,185621.0,10766.018,66081.076
Firozabad,349747.0,48.0,3.8,3.5112,16.4,1.848,185621.0,185621.0,7424.84,152394.841
Mainpuri,338475.0,52.2,7.4,7.2372000000000005,0.9,1.1735999999999998,72783.0,72783.0,5458.725,9825.705
Mainpuri,338475.0,50.2,6.9,6.7137,1.8,1.2649,72783.0,72783.0,5094.81,16885.656
Mainpuri,338475.0,39.5,4.3,4.0506,6.6,1.9782000000000002,72783.0,72783.0,3202.452,54878.382000000005
Budaun,710956.0,57.7,7.2,6.4152,2.0,1.1582999999999999,156668.0,156668.0,12690.108,32900.28
Budaun,710956.0,56.2,7.0,6.3,3.2,1.17,156668.0,156668.0,12063.436000000002,48880.416
Budaun,710956.0,49.0,6.2,5.834199999999999,8.5,1.2233,156668.0,156668.0,9870.084,121417.7
Bareilly,631613.0,56.1,7.0,6.279,4.6,2.9600999999999997,362798.0,362798.0,27935.446,162533.504
Bareilly,631613.0,51.9,5.8,5.3302,14.4,2.6651,362798.0,362798.0,22856.273999999998,224934.76
Bareilly,631613.0,44.6,3.9,3.7323000000000004,31.6,2.1054000000000004,362798.0,362798.0,14511.92,334862.554
Pilibhit,371752.0,57.9,8.7,8.0301,3.3,2.1228999999999996,89638.0,89638.0,8246.696,31821.49
Pilibhit,371752.0,55.3,8.6,7.963599999999999,4.9,2.1297999999999995,89638.0,89638.0,8157.057999999999,40247.462
Pilibhit,371752.0,43.2,8.2,7.716199999999999,12.5,1.7878999999999998,89638.0,89638.0,7529.592000000001,79598.544
